,Invoice_ID,Branch,City,Customer_type,Gender,Product_line,Unit_price,Quantity,Tax_5perc,Total,Date,Time,Payment,Cogs,Gross_Inc,Rating
736,386-27-7606,C,Naypyitaw,Member,Female,Home and lifestyle,81.2,7,28.42,596.82,2019-03-23,15:59,Credit card,568.4,28.42,8.1
737,137-63-5492,C,Naypyitaw,Normal,Male,Electronic accessories,58.76,10,29.38,616.98,2019-01-29,14:26,Ewallet,587.6,29.38,9.0
738,197-77-7132,B,Mandalay,Member,Male,Electronic accessories,91.56,8,36.624,769.1039999999999,2019-01-12,18:22,Ewallet,732.48,36.624,6.0
739,805-86-0265,A,Yangon,Normal,Male,Home and lifestyle,93.96,9,42.282,887.922,2019-03-20,11:32,Cash,845.64,42.282,9.8
740,733-29-1227,C,Naypyitaw,Normal,Male,Home and lifestyle,55.61,7,19.4635,408.7335,2019-03-23,12:41,Cash,389.27,19.4635,8.5
741,451-73-2711,C,Naypyitaw,Normal,Male,Food and beverages,84.83,1,4.2415,89.0715,2019-01-14,15:20,Ewallet,84.83,4.2415,8.8
742,373-14-0504,A,Yangon,Member,Female,Sports and travel,71.63,2,7.162999999999999,150.423,2019-02-12,14:33,Ewallet,143.26,7.162999999999999,8.8
743,546-80-2899,A,Yangon,Member,Male,Home and lifestyle,37.69,2,3.7689999999999997,79.149,2019-02-20,15:29,Ewallet,75.38,3.7689999999999997,9.5
744,345-68-9016,C,Naypyitaw,Member,Female,Sports and travel,31.67,8,12.668,266.028,2019-01-02,16:19,Credit card,253.36,12.668,5.6
745,390-17-5806,C,Naypyitaw,Member,Female,Food and beverages,38.42,1,1.921,40.341,2019-02-02,16:33,Cash,38.42,1.921,8.6
746,457-13-1708,B,Mandalay,Member,Male,Fashion accessories,65.23,10,32.615,684.915,2019-01-08,19:07,Credit card,652.3,32.615,5.2
747,664-14-2882,C,Naypyitaw,Member,Female,Home and lifestyle,10.53,5,2.6325,55.2825,2019-01-30,14:43,Credit card,52.65,2.6325,5.8
748,487-79-6868,B,Mandalay,Member,Female,Home and lifestyle,12.29,9,5.5305,116.1405,2019-03-26,19:28,Credit card,110.61,5.5305,8.0
749,314-23-4520,C,Naypyitaw,Member,Male,Health and beauty,81.23,7,28.4305,597.0405,2019-01-15,20:44,Cash,568.61,28.4305,9.0
750,210-30-7976,B,Mandalay,Member,Female,Fashion accessories,22.32,4,4.4639999999999995,93.744,2019-03-14,11:16,Ewallet,89.28,4.4639999999999995,4.1
751,585-86-8361,A,Yangon,Normal,Female,Food and beverages,27.28,5,6.82,143.22,2019-02-03,10:31,Credit card,136.4,6.82,8.6
752,807-14-7833,A,Yangon,Member,Female,Electronic accessories,17.42,10,8.71,182.91,2019-02-22,12:30,Ewallet,174.2,8.71,7.0
753,775-72-1988,B,Mandalay,Normal,Male,Home and lifestyle,73.28,5,18.32,384.72,2019-01-24,15:05,Ewallet,366.4,18.32,8.4
754,288-38-3758,C,Naypyitaw,Member,Female,Fashion accessories,84.87,3,12.7305,267.3405,2019-01-25,18:30,Ewallet,254.61,12.7305,7.4
755,652-43-6591,A,Yangon,Normal,Female,Fashion accessories,97.29,8,38.916,817.2360000000001,2019-03-09,13:18,Credit card,778.32,38.916,6.2
756,785-96-0615,B,Mandalay,Member,Female,Electronic accessories,35.74,8,14.296,300.216,2019-02-17,15:28,Ewallet,285.92,14.296,4.9
757,406-46-7107,A,Yangon,Normal,Female,Home and lifestyle,96.52,6,28.956,608.076,2019-01-11,11:52,Cash,579.12,28.956,4.5
758,250-17-5703,A,Yangon,Member,Male,Food and beverages,18.85,10,9.425,197.925,2019-02-27,18:24,Ewallet,188.5,9.425,5.6
759,156-95-3964,A,Yangon,Normal,Female,Food and beverages,55.39,4,11.078,232.638,2019-03-25,15:19,Ewallet,221.56,11.078,8.0
760,842-40-8179,B,Mandalay,Member,Female,Food and beverages,77.2,10,38.6,810.6,2019-02-11,10:38,Credit card,772.0,38.6,5.6
761,525-09-8450,B,Mandalay,Normal,Male,Electronic accessories,72.13,10,36.065,757.365,2019-01-31,15:12,Credit card,721.3,36.065,4.2
762,410-67-1709,A,Yangon,Member,Female,Fashion accessories,63.88,8,25.552,536.592,2019-01-20,17:48,Ewallet,511.04,25.552,9.9
763,587-73-4862,A,Yangon,Member,Female,Health and beauty,10.69,5,2.6725,56.1225,2019-03-26,11:07,Ewallet,53.45,2.6725,7.6
764,787-87-2010,A,Yangon,Member,Male,Health and beauty,55.5,4,11.1,233.1,2019-01-20,15:48,Credit card,222.0,11.1,6.6
765,593-14-4239,B,Mandalay,Normal,Female,Home and lifestyle,95.46,8,38.184,801.8639999999999,2019-03-05,19:40,Ewallet,763.68,38.184,4.7
766,801-88-0346,C,Naypyitaw,Normal,Female,Fashion accessories,76.06,3,11.409,239.58900000000003,2019-01-05,20:30,Credit card,228.18,11.409,9.8
767,388-76-2555,B,Mandalay,Normal,Male,Sports and travel,13.69,6,4.107,86.24700000000001,2019-02-13,13:59,Cash,82.14,4.107,6.3
768,711-31-1234,B,Mandalay,Normal,Female,Electronic accessories,95.64,4,19.128,401.68800000000005,2019-03-16,18:51,Cash,382.56,19.128,7.9
769,886-54-6089,A,Yangon,Normal,Female,Home and lifestyle,11.43,6,3.429,72.009,2019-01-15,17:24,Cash,68.58,3.429,7.7
770,707-32-7409,B,Mandalay,Member,Female,Sports and travel,95.54,4,19.108,401.26800000000003,2019-02-26,11:58,Ewallet,382.16,19.108,4.5
771,759-98-4285,C,Naypyitaw,Member,Female,Health and beauty,85.87,7,30.0545,631.1445,2019-02-27,19:01,Credit card,601.09,30.0545,8.0
772,201-63-8275,C,Naypyitaw,Member,Female,Sports and travel,67.99,7,23.7965,499.7265,2019-02-17,16:50,Ewallet,475.93,23.7965,5.7
773,471-06-8611,C,Naypyitaw,Normal,Female,Food and beverages,52.42,1,2.6210000000000004,55.041000000000004,2019-02-06,10:22,Credit card,52.42,2.6210000000000004,6.3
774,200-16-5952,C,Naypyitaw,Member,Male,Food and beverages,65.65,2,6.565,137.865,2019-01-17,16:46,Cash,131.3,6.565,6.0
775,120-54-2248,B,Mandalay,Normal,Female,Food and beverages,28.86,5,7.215,151.515,2019-01-22,18:08,Credit card,144.3,7.215,8.0
776,102-77-2261,C,Naypyitaw,Member,Male,Health and beauty,65.31,7,22.8585,480.0285,2019-03-05,18:02,Credit card,457.17,22.8585,4.2
777,875-31-8302,B,Mandalay,Normal,Male,Sports and travel,93.38,1,4.669,98.04899999999999,2019-01-03,13:07,Cash,93.38,4.669,9.6
778,102-06-2002,C,Naypyitaw,Member,Male,Sports and travel,25.25,5,6.3125,132.5625,2019-03-20,17:52,Cash,126.25,6.3125,6.1
779,457-94-0464,B,Mandalay,Member,Male,Electronic accessories,87.87,9,39.5415,830.3715,2019-01-31,20:32,Ewallet,790.83,39.5415,5.6
780,629-42-4133,C,Naypyitaw,Normal,Male,Health and beauty,21.8,8,8.72,183.12,2019-02-19,19:24,Cash,174.4,8.72,8.3
781,534-53-3526,A,Yangon,Normal,Female,Sports and travel,94.76,4,18.952,397.99199999999996,2019-02-11,16:06,Ewallet,379.04,18.952,7.8
782,307-04-2070,A,Yangon,Member,Female,Fashion accessories,30.62,1,1.531,32.150999999999996,2019-02-05,14:14,Credit card,30.62,1.531,4.1
783,468-99-7231,C,Naypyitaw,Normal,Female,Home and lifestyle,44.01,8,17.604,369.684,2019-03-03,17:36,Cash,352.08,17.604,8.8
784,516-77-6464,C,Naypyitaw,Member,Female,Health and beauty,10.16,5,2.54,53.34,2019-02-24,13:08,Ewallet,50.8,2.54,4.1
785,404-91-5964,A,Yangon,Normal,Male,Electronic accessories,74.58,7,26.103,548.163,2019-02-04,16:09,Credit card,522.06,26.103,9.0
786,886-77-9084,C,Naypyitaw,Normal,Male,Electronic accessories,71.89,8,28.756,603.876,2019-02-19,11:33,Ewallet,575.12,28.756,5.5
787,790-38-4466,C,Naypyitaw,Normal,Female,Health and beauty,10.99,5,2.7475,57.6975,2019-01-23,10:18,Credit card,54.95,2.7475,9.3
788,704-10-4056,C,Naypyitaw,Member,Male,Health and beauty,60.47,3,9.0705,190.4805,2019-01-14,10:55,Credit card,181.41,9.0705,5.6
789,497-37-6538,A,Yangon,Normal,Male,Sports and travel,58.91,7,20.6185,432.9885,2019-01-17,15:15,Ewallet,412.37,20.6185,9.7
790,651-96-5970,A,Yangon,Normal,Male,Fashion accessories,46.41,1,2.3205,48.7305,2019-03-03,20:06,Credit card,46.41,2.3205,4.0
791,400-80-4065,C,Naypyitaw,Member,Male,Health and beauty,68.55,4,13.71,287.91,2019-02-15,20:21,Credit card,274.2,13.71,9.2
793,263-12-5321,A,Yangon,Member,Male,Electronic accessories,92.6,7,32.41,680.61,2019-02-27,12:52,Credit card,648.2,32.41,9.3
794,702-72-0487,A,Yangon,Normal,Female,Electronic accessories,46.61,2,4.6610000000000005,97.881,2019-02-26,12:28,Credit card,93.22,4.6610000000000005,6.6
795,605-83-1050,B,Mandalay,Normal,Male,Fashion accessories,27.18,2,2.718,57.078,2019-03-15,16:26,Ewallet,54.36,2.718,4.3
796,443-60-9639,C,Naypyitaw,Member,Female,Home and lifestyle,60.87,1,3.0435,63.9135,2019-01-24,13:24,Cash,60.87,3.0435,5.5
797,864-24-7918,A,Yangon,Member,Female,Sports and travel,24.49,10,12.245,257.145,2019-02-22,15:15,Cash,244.9,12.245,8.1
798,359-94-5395,B,Mandalay,Normal,Male,Health and beauty,92.78,1,4.638999999999999,97.419,2019-03-15,10:50,Credit card,92.78,4.638999999999999,9.8
799,401-09-4232,C,Naypyitaw,Member,Male,Home and lifestyle,86.69,5,21.6725,455.1225,2019-02-11,18:38,Ewallet,433.45,21.6725,9.4
800,751-15-6198,B,Mandalay,Normal,Male,Sports and travel,23.01,6,6.903,144.963,2019-01-12,16:45,Ewallet,138.06,6.903,7.9
801,324-41-6833,C,Naypyitaw,Member,Female,Electronic accessories,30.2,8,12.08,253.68,2019-03-03,19:30,Ewallet,241.6,12.08,5.1
802,474-33-8305,C,Naypyitaw,Member,Male,Fashion accessories,67.39,7,23.5865,495.3165,2019-03-23,13:23,Ewallet,471.73,23.5865,6.9
803,759-29-9521,A,Yangon,Member,Female,Fashion accessories,48.96,9,22.031999999999996,462.67199999999997,2019-03-04,11:27,Cash,440.64,22.031999999999996,8.0
804,831-81-6575,B,Mandalay,Member,Female,Electronic accessories,75.59,9,34.0155,714.3255,2019-02-23,11:12,Cash,680.31,34.0155,8.0
805,220-68-6701,A,Yangon,Normal,Female,Home and lifestyle,77.47,4,15.494000000000002,325.374,2019-03-17,16:36,Cash,309.88,15.494000000000002,4.2
806,618-34-8551,A,Yangon,Normal,Female,Sports and travel,93.18,2,9.318,195.678,2019-01-16,18:41,Credit card,186.36,9.318,8.5
807,257-60-7754,A,Yangon,Normal,Female,Electronic accessories,50.23,4,10.046,210.96599999999998,2019-01-08,17:12,Cash,200.92,10.046,9.0
808,559-61-5987,B,Mandalay,Normal,Female,Health and beauty,17.75,1,0.8875,18.6375,2019-01-14,10:38,Cash,17.75,0.8875,8.6
809,189-55-2313,C,Naypyitaw,Normal,Female,Fashion accessories,62.18,10,31.09,652.89,2019-01-31,10:33,Ewallet,621.8,31.09,6.0
810,565-91-4567,B,Mandalay,Normal,Male,Health and beauty,10.75,8,4.3,90.3,2019-03-15,14:38,Ewallet,86.0,4.3,6.2
811,380-60-5336,A,Yangon,Normal,Female,Electronic accessories,40.26,10,20.13,422.73,2019-02-24,18:06,Credit card,402.6,20.13,5.0
812,815-04-6282,C,Naypyitaw,Member,Female,Sports and travel,64.97,5,16.2425,341.0925,2019-02-08,12:52,Credit card,324.85,16.2425,6.5
813,674-56-6360,A,Yangon,Normal,Male,Electronic accessories,95.15,1,4.7575,99.9075,2019-03-22,14:00,Cash,95.15,4.7575,6.0
814,778-34-2523,A,Yangon,Member,Female,Electronic accessories,48.62,8,19.448,408.408,2019-01-24,10:57,Cash,388.96,19.448,5.0
815,499-27-7781,B,Mandalay,Normal,Female,Food and beverages,53.21,8,21.284000000000002,446.964,2019-03-14,16:45,Ewallet,425.68,21.284000000000002,5.0
816,477-59-2456,C,Naypyitaw,Normal,Female,Fashion accessories,45.44,7,15.904000000000002,333.98400000000004,2019-01-23,11:15,Cash,318.08,15.904000000000002,9.2
817,832-51-6761,A,Yangon,Normal,Male,Food and beverages,33.88,8,13.552,284.592,2019-01-19,20:29,Ewallet,271.04,13.552,9.6
818,869-11-3082,B,Mandalay,Member,Male,Health and beauty,96.16,4,19.232,403.87199999999996,2019-01-27,20:03,Credit card,384.64,19.232,8.4
819,190-59-3964,B,Mandalay,Member,Male,Food and beverages,47.16,5,11.79,247.59,2019-02-03,14:35,Credit card,235.8,11.79,6.0
820,366-43-6862,B,Mandalay,Normal,Male,Electronic accessories,52.89,4,10.578,222.138,2019-03-25,16:32,Ewallet,211.56,10.578,6.7
821,186-43-8965,A,Yangon,Member,Female,Home and lifestyle,47.68,2,4.768,100.12799999999999,2019-02-24,10:10,Credit card,95.36,4.768,4.1
822,784-21-9238,C,Naypyitaw,Member,Male,Sports and travel,10.17,1,0.5085,10.6785,2019-02-07,14:15,Cash,10.17,0.5085,5.9
823,276-75-6884,A,Yangon,Normal,Female,Health and beauty,68.71,3,10.3065,216.4365,2019-03-04,10:05,Cash,206.13,10.3065,8.7
824,109-86-4363,B,Mandalay,Member,Female,Sports and travel,60.08,7,21.028000000000002,441.588,2019-02-14,11:36,Credit card,420.56,21.028000000000002,4.5
825,569-76-2760,A,Yangon,Member,Female,Sports and travel,22.01,4,4.402,92.44200000000001,2019-01-29,18:15,Credit card,88.04,4.402,6.6
826,222-42-0244,B,Mandalay,Member,Female,Health and beauty,72.11,9,32.4495,681.4395,2019-01-28,13:53,Credit card,648.99,32.4495,7.7
827,760-53-9233,A,Yangon,Member,Male,Fashion accessories,41.28,3,6.192,130.032,2019-03-26,18:37,Credit card,123.84,6.192,8.5
828,538-22-0304,C,Naypyitaw,Normal,Male,Electronic accessories,64.95,10,32.475,681.975,2019-03-24,18:27,Cash,649.5,32.475,5.2
829,416-17-9926,A,Yangon,Member,Female,Electronic accessories,74.22,10,37.11,779.31,2019-01-01,14:42,Credit card,742.2,37.11,4.3
830,237-44-6163,A,Yangon,Normal,Male,Electronic accessories,10.56,8,4.224,88.704,2019-01-24,17:43,Cash,84.48,4.224,7.6
831,636-17-0325,B,Mandalay,Normal,Male,Health and beauty,62.57,4,12.514000000000001,262.79400000000004,2019-02-25,18:37,Cash,250.28,12.514000000000001,9.5
832,343-75-9322,B,Mandalay,Member,Female,Sports and travel,11.85,8,4.74,99.54,2019-01-09,16:34,Cash,94.8,4.74,4.1
833,528-14-9470,A,Yangon,Member,Male,Health and beauty,91.3,1,4.565,95.865,2019-02-14,14:42,Ewallet,91.3,4.565,9.2
834,427-45-9297,B,Mandalay,Member,Female,Home and lifestyle,40.73,7,14.2555,299.3655,2019-03-12,11:01,Ewallet,285.11,14.2555,5.4
835,807-34-3742,A,Yangon,Normal,Male,Fashion accessories,52.38,1,2.6189999999999998,54.998999999999995,2019-03-26,19:44,Cash,52.38,2.6189999999999998,5.8
836,288-62-1085,A,Yangon,Member,Male,Fashion accessories,38.54,5,9.635,202.335,2019-01-09,13:34,Ewallet,192.7,9.635,5.6
837,670-71-7306,B,Mandalay,Normal,Male,Sports and travel,44.63,6,13.389000000000001,281.16900000000004,2019-01-02,20:08,Credit card,267.78,13.389000000000001,5.1
838,660-29-7083,C,Naypyitaw,Normal,Male,Electronic accessories,55.87,10,27.935,586.635,2019-01-15,15:01,Cash,558.7,27.935,5.8
839,271-77-8740,C,Naypyitaw,Member,Female,Sports and travel,29.22,6,8.766,184.08599999999998,2019-01-01,11:40,Ewallet,175.32,8.766,5.0
840,497-36-0989,A,Yangon,Normal,Male,Fashion accessories,51.94,3,7.791,163.611,2019-02-15,15:21,Cash,155.82,7.791,7.9
841,291-59-1384,B,Mandalay,Normal,Male,Electronic accessories,60.3,1,3.015,63.315,2019-02-28,17:38,Cash,60.3,3.015,6.0
842,860-73-6466,A,Yangon,Member,Female,Sports and travel,39.47,2,3.947,82.887,2019-03-02,16:16,Credit card,78.94,3.947,5.0
843,549-23-9016,C,Naypyitaw,Member,Female,Food and beverages,14.87,2,1.4869999999999999,31.226999999999997,2019-02-13,18:15,Credit card,29.74,1.4869999999999999,8.9
844,896-34-0956,A,Yangon,Normal,Male,Fashion accessories,21.32,1,1.0659999999999998,22.386,2019-01-26,12:43,Cash,21.32,1.0659999999999998,5.9
845,804-38-3935,A,Yangon,Member,Male,Electronic accessories,93.78,3,14.067,295.407,2019-01-30,11:32,Credit card,281.34,14.067,5.9
846,585-90-0249,A,Yangon,Member,Male,Electronic accessories,73.26,1,3.6630000000000003,76.923,2019-01-27,18:08,Ewallet,73.26,3.6630000000000003,9.7
847,862-29-5914,C,Naypyitaw,Normal,Female,Sports and travel,22.38,1,1.119,23.499000000000002,2019-01-30,17:08,Credit card,22.38,1.119,8.6
848,845-94-6841,C,Naypyitaw,Member,Female,Food and beverages,72.88,9,32.796,688.716,2019-01-08,19:38,Cash,655.92,32.796,4.0
849,125-45-2293,A,Yangon,Normal,Female,Fashion accessories,99.1,6,29.73,624.33,2019-01-19,13:11,Cash,594.6,29.73,4.2
850,843-73-4724,A,Yangon,Normal,Male,Fashion accessories,74.1,1,3.705,77.805,2019-01-25,11:05,Cash,74.1,3.705,9.2
851,409-33-9708,A,Yangon,Normal,Female,Fashion accessories,98.48,2,9.847999999999999,206.808,2019-02-19,10:12,Ewallet,196.96,9.847999999999999,9.2
852,658-66-3967,C,Naypyitaw,Normal,Male,Health and beauty,53.19,7,18.6165,390.9465,2019-01-14,15:42,Ewallet,372.33,18.6165,5.0
853,866-70-2814,B,Mandalay,Normal,Female,Electronic accessories,52.79,10,26.395,554.295,2019-02-25,11:58,Ewallet,527.9,26.395,10.0
854,160-22-2687,A,Yangon,Member,Female,Health and beauty,95.95,5,23.9875,503.7375,2019-01-23,14:21,Ewallet,479.75,23.9875,8.8
855,895-03-6665,B,Mandalay,Normal,Female,Fashion accessories,36.51,9,16.4295,345.0195,2019-02-16,10:52,Cash,328.59,16.4295,4.2
856,770-42-8960,B,Mandalay,Normal,Male,Food and beverages,21.12,8,8.448,177.408,2019-01-01,19:31,Cash,168.96,8.448,6.3
857,748-45-2862,A,Yangon,Member,Female,Home and lifestyle,28.31,4,5.662000000000001,118.902,2019-03-07,18:35,Cash,113.24,5.662000000000001,8.2
858,234-36-2483,B,Mandalay,Normal,Male,Health and beauty,57.59,6,17.277,362.81699999999995,2019-02-15,13:51,Cash,345.54,17.277,5.1
859,316-66-3011,A,Yangon,Member,Female,Food and beverages,47.63,9,21.4335,450.1035,2019-01-23,12:35,Cash,428.67,21.4335,5.0
860,848-95-6252,C,Naypyitaw,Member,Female,Home and lifestyle,86.27,1,4.3135,90.5835,2019-02-20,13:24,Ewallet,86.27,4.3135,7.0
861,840-76-5966,A,Yangon,Member,Male,Sports and travel,12.76,2,1.276,26.796,2019-01-08,18:06,Ewallet,25.52,1.276,7.8
862,152-03-4217,B,Mandalay,Normal,Female,Home and lifestyle,11.28,9,5.0760000000000005,106.596,2019-03-17,11:55,Credit card,101.52,5.0760000000000005,4.3
863,533-66-5566,B,Mandalay,Normal,Female,Home and lifestyle,51.07,7,17.8745,375.3645,2019-01-12,11:42,Cash,357.49,17.8745,7.0
864,124-31-1458,A,Yangon,Member,Female,Electronic accessories,79.59,3,11.9385,250.7085,2019-01-08,14:30,Cash,238.77,11.9385,6.6
865,176-78-1170,C,Naypyitaw,Member,Male,Health and beauty,33.81,3,5.0715,106.5015,2019-01-26,15:11,Ewallet,101.43,5.0715,7.3
866,361-59-0574,B,Mandalay,Member,Male,Sports and travel,90.53,8,36.211999999999996,760.452,2019-03-15,14:48,Credit card,724.24,36.211999999999996,6.5
867,101-81-4070,C,Naypyitaw,Member,Female,Health and beauty,62.82,2,6.282,131.922,2019-01-17,12:36,Ewallet,125.64,6.282,4.9
868,631-34-1880,C,Naypyitaw,Member,Male,Food and beverages,24.31,3,3.6465,76.5765,2019-01-08,19:09,Credit card,72.93,3.6465,4.3
869,852-82-2749,A,Yangon,Normal,Male,Sports and travel,64.59,4,12.918,271.278,2019-01-06,13:35,Ewallet,258.36,12.918,9.3
870,873-14-6353,A,Yangon,Member,Male,Food and beverages,24.82,7,8.687000000000001,182.42700000000002,2019-02-16,10:33,Credit card,173.74,8.687000000000001,7.1
871,584-66-4073,C,Naypyitaw,Normal,Male,Fashion accessories,56.5,1,2.825,59.325,2019-03-13,15:45,Ewallet,56.5,2.825,9.6
872,544-55-9589,B,Mandalay,Member,Female,Electronic accessories,21.43,10,10.715,225.015,2019-01-28,11:51,Cash,214.3,10.715,6.2
873,166-19-2553,A,Yangon,Member,Male,Sports and travel,89.06,6,26.718000000000004,561.078,2019-01-18,17:26,Cash,534.36,26.718000000000004,9.9
874,737-88-5876,A,Yangon,Member,Male,Home and lifestyle,23.29,4,4.658,97.818,2019-03-19,11:52,Credit card,93.16,4.658,5.9
875,154-87-7367,C,Naypyitaw,Normal,Male,Home and lifestyle,65.26,8,26.104,548.184,2019-03-15,14:04,Ewallet,522.08,26.104,6.3
876,885-56-0389,C,Naypyitaw,Member,Male,Fashion accessories,52.35,1,2.6175,54.9675,2019-02-12,17:49,Cash,52.35,2.6175,4.0
877,608-05-3804,B,Mandalay,Member,Male,Electronic accessories,39.75,1,1.9875,41.7375,2019-02-25,20:19,Cash,39.75,1.9875,6.1
878,448-61-3783,A,Yangon,Normal,Female,Electronic accessories,90.02,8,36.008,756.168,2019-03-21,16:08,Credit card,720.16,36.008,4.5
879,761-49-0439,B,Mandalay,Member,Female,Electronic accessories,12.1,8,4.84,101.64,2019-01-19,10:17,Ewallet,96.8,4.84,8.6
880,490-95-0021,B,Mandalay,Member,Female,Food and beverages,33.21,10,16.605,348.705,2019-01-08,14:25,Ewallet,332.1,16.605,6.0
881,115-38-7388,C,Naypyitaw,Member,Female,Fashion accessories,10.18,8,4.072,85.512,2019-03-30,12:51,Credit card,81.44,4.072,9.5
882,311-13-6971,B,Mandalay,Member,Male,Sports and travel,31.99,10,15.995,335.895,2019-02-20,15:18,Credit card,319.9,15.995,9.9
883,291-55-6563,A,Yangon,Member,Female,Home and lifestyle,34.42,6,10.325999999999999,216.84599999999998,2019-03-30,12:45,Ewallet,206.52,10.325999999999999,7.5
884,548-48-3156,A,Yangon,Member,Female,Food and beverages,83.34,2,8.334,175.014,2019-03-19,13:37,Cash,166.68,8.334,7.6
885,460-93-5834,A,Yangon,Normal,Male,Sports and travel,45.58,7,15.953,335.01300000000003,2019-01-13,10:03,Cash,319.06,15.953,5.0
886,325-89-4209,A,Yangon,Member,Male,Food and beverages,87.9,1,4.395,92.295,2019-02-05,19:42,Ewallet,87.9,4.395,6.7
887,884-80-6021,A,Yangon,Member,Female,Electronic accessories,73.47,10,36.735,771.435,2019-03-23,13:14,Ewallet,734.7,36.735,9.5
888,137-74-8729,C,Naypyitaw,Normal,Female,Fashion accessories,12.19,8,4.876,102.396,2019-03-13,12:47,Ewallet,97.52,4.876,6.8
889,880-46-5796,A,Yangon,Member,Male,Sports and travel,76.92,10,38.46,807.66,2019-03-17,19:53,Ewallet,769.2,38.46,5.6
890,389-70-2397,C,Naypyitaw,Normal,Female,Health and beauty,83.66,5,20.915,439.215,2019-02-21,10:26,Cash,418.3,20.915,7.2
891,114-35-5271,B,Mandalay,Normal,Female,Electronic accessories,57.91,8,23.164,486.444,2019-02-07,15:06,Cash,463.28,23.164,8.1
892,607-76-6216,C,Naypyitaw,Member,Female,Fashion accessories,92.49,5,23.1225,485.5725,2019-03-02,16:35,Credit card,462.45,23.1225,8.6
893,715-20-1673,B,Mandalay,Normal,Male,Electronic accessories,28.38,5,7.095,148.995,2019-03-06,20:57,Cash,141.9,7.095,9.4
894,811-35-1094,B,Mandalay,Member,Male,Electronic accessories,50.45,6,15.135,317.835,2019-02-06,15:16,Credit card,302.7,15.135,8.9
895,699-88-1972,B,Mandalay,Normal,Male,Health and beauty,99.16,8,39.664,832.944,2019-01-28,17:47,Credit card,793.28,39.664,4.2
896,781-84-8059,C,Naypyitaw,Normal,Male,Fashion accessories,60.74,7,21.259,446.439,2019-01-18,16:23,Ewallet,425.18,21.259,5.0
897,409-49-6995,C,Naypyitaw,Member,Female,Food and beverages,47.27,6,14.181,297.801,2019-02-05,10:17,Cash,283.62,14.181,8.8
898,725-54-0677,C,Naypyitaw,Member,Male,Health and beauty,85.6,7,29.96,629.16,2019-03-02,13:50,Cash,599.2,29.96,5.3
899,146-09-5432,A,Yangon,Member,Male,Food and beverages,35.04,9,15.767999999999999,331.12800000000004,2019-02-09,19:17,Ewallet,315.36,15.767999999999999,4.6
900,377-79-7592,C,Naypyitaw,Member,Female,Electronic accessories,44.84,9,20.178,423.73800000000006,2019-01-14,14:00,Credit card,403.56,20.178,7.5
901,509-10-0516,B,Mandalay,Normal,Male,Home and lifestyle,45.97,4,9.193999999999999,193.074,2019-02-09,12:02,Ewallet,183.88,9.193999999999999,5.1
902,595-94-9924,A,Yangon,Member,Female,Health and beauty,27.73,5,6.9325,145.5825,2019-03-26,20:21,Credit card,138.65,6.9325,4.2
903,865-41-9075,A,Yangon,Normal,Male,Food and beverages,11.53,7,4.0355,84.7455,2019-01-28,17:35,Cash,80.71,4.0355,8.1
904,545-07-8534,C,Naypyitaw,Normal,Female,Health and beauty,58.32,2,5.832000000000001,122.47200000000001,2019-02-14,12:42,Ewallet,116.64,5.832000000000001,6.0
905,118-62-1812,C,Naypyitaw,Member,Female,Home and lifestyle,78.38,4,15.675999999999998,329.19599999999997,2019-03-24,17:56,Cash,313.52,15.675999999999998,7.9
906,450-42-3339,C,Naypyitaw,Normal,Male,Health and beauty,84.61,10,42.305,888.405,2019-02-09,18:58,Credit card,846.1,42.305,8.8
907,851-98-3555,B,Mandalay,Normal,Female,Health and beauty,82.88,5,20.72,435.12,2019-03-24,14:08,Credit card,414.4,20.72,6.6
908,186-71-5196,A,Yangon,Member,Female,Food and beverages,79.54,2,7.954,167.03400000000002,2019-03-27,16:30,Ewallet,159.08,7.954,6.2
909,624-01-8356,B,Mandalay,Normal,Female,Home and lifestyle,49.01,10,24.505,514.605,2019-01-27,10:44,Credit card,490.1,24.505,4.2
910,313-66-9943,B,Mandalay,Member,Female,Food and beverages,29.15,3,4.3725,91.8225,2019-03-27,20:29,Credit card,87.45,4.3725,7.3
911,151-27-8496,C,Naypyitaw,Normal,Female,Electronic accessories,56.13,4,11.225999999999999,235.74599999999998,2019-01-19,11:43,Ewallet,224.52,11.225999999999999,8.6
912,453-33-6436,A,Yangon,Normal,Female,Home and lifestyle,93.12,8,37.248000000000005,782.2080000000001,2019-02-07,10:09,Cash,744.96,37.248000000000005,6.8
913,522-57-8364,A,Yangon,Member,Male,Fashion accessories,51.34,8,20.535999999999998,431.256,2019-01-31,10:00,Ewallet,410.72,20.535999999999998,7.6
914,459-45-2396,A,Yangon,Member,Female,Food and beverages,99.6,3,14.94,313.74,2019-02-25,18:45,Cash,298.8,14.94,5.8
915,717-96-4189,C,Naypyitaw,Normal,Female,Electronic accessories,35.49,6,10.647,223.58700000000002,2019-02-02,12:40,Cash,212.94,10.647,4.1
916,722-13-2115,C,Naypyitaw,Member,Male,Sports and travel,42.85,1,2.1425,44.9925,2019-03-14,15:36,Credit card,42.85,2.1425,9.3
917,749-81-8133,A,Yangon,Normal,Female,Fashion accessories,94.67,4,18.934,397.61400000000003,2019-03-11,12:04,Cash,378.68,18.934,6.8
918,777-67-2495,B,Mandalay,Normal,Male,Home and lifestyle,68.97,3,10.3455,217.2555,2019-02-22,11:26,Ewallet,206.91,10.3455,8.7
