QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,,,,,CITY,,,COUNTRY,,,,DEALSIZE
47,100,5,8887.7,11/26/2003 0:00,Shipped,4,11,2003,Classic Cars,207,S12_1108,,,,,New Haven,,,USA,,,,Large
46,100,13,8602.92,01-02-2004 00:00,Shipped,1,1,2004,Classic Cars,207,S12_1108,,,,,Lyon,,,France,,,,Large
32,100,2,7181.44,02-12-2004 00:00,Shipped,1,2,2004,Classic Cars,207,S12_1108,,,,,Dublin,,,Ireland,,,,Large
42,100,2,8378.58,3/19/2004 0:00,Shipped,1,3,2004,Classic Cars,207,S12_1108,,,,,Madrid,,,Spain,,,,Large
44,100,2,10606.2,05-05-2004 00:00,Shipped,2,5,2004,Classic Cars,207,S12_1108,,,,,Espoo,,,Finland,,,,Large
35,100,2,5818.4,7/20/2004 0:00,Shipped,3,7,2004,Classic Cars,207,S12_1108,,,,,Allentown,,,USA,,,,Medium
41,100,5,7071.27,8/20/2004 0:00,Shipped,3,8,2004,Classic Cars,207,S12_1108,,,,,San Rafael,,,USA,,,,Large
46,100,8,8411.56,09-09-2004 00:00,Shipped,3,9,2004,Classic Cars,207,S12_1108,,,,,Torino,,,Italy,,,,Large
31,100,13,6570.76,10/14/2004 0:00,Shipped,4,10,2004,Classic Cars,207,S12_1108,,,,,Manchester,,,UK,,,,Medium
38,100,5,7975.44,10/22/2004 0:00,Shipped,4,10,2004,Classic Cars,207,S12_1108,,,,,Aaarhus,,,Denmark,,,,Large
42,64,8,2688,11-05-2004 00:00,Shipped,4,11,2004,Classic Cars,207,S12_1108,,,,,Stavern,,,Norway,,,,Small
33,57.22,10,1888.26,11/20/2004 0:00,Shipped,4,11,2004,Classic Cars,207,S12_1108,,,,,Paris,,,France,,,,Small
48,52.36,8,2513.28,11-01-2004 00:00,Shipped,4,11,2004,Classic Cars,207,S12_1108,,,,,Madrid,,,Spain,,,,Small
42,100,8,4764.48,12/15/2004 0:00,Shipped,4,12,2004,Classic Cars,207,S12_1108,,,,,Reims,,,France,,,,Medium
32,100,6,3560.64,1/23/2005 0:00,Shipped,1,1,2005,Classic Cars,207,S12_1108,,,,,San Rafael,,,USA,,,,Medium
34,100,10,3823.64,2/17/2005 0:00,Shipped,1,2,2005,Classic Cars,207,S12_1108,,,,,San Rafael,,,USA,,,,Medium
33,69.12,1,2280.96,3/17/2005 0:00,Shipped,1,3,2005,Classic Cars,207,S12_1108,,,,,Paris,,,France,,,,Small
36,100,2,8677.8,05-05-2005 00:00,Shipped,2,5,2005,Classic Cars,207,S12_1108,,,,,Bridgewater,,,USA,,,,Large
27,100,8,3394.98,1/29/2003 0:00,Shipped,1,1,2003,Trucks and Buses,136,S12_1666,,,,,Stavern,,,Norway,,,,Medium
21,100,2,3415.44,3/26/2003 0:00,Shipped,1,3,2003,Trucks and Buses,136,S12_1666,,,,,San Rafael,,,USA,,,,Medium
21,100,8,2439.57,5/28/2003 0:00,Shipped,2,5,2003,Trucks and Buses,136,S12_1666,,,,,Madrid,,,Spain,,,,Small
38,100,8,4829.8,7/24/2003 0:00,Shipped,3,7,2003,Trucks and Buses,136,S12_1666,,,,,Burlingame,,,USA,,,,Medium
30,100,5,4100.1,9/19/2003 0:00,Shipped,3,9,2003,Trucks and Buses,136,S12_1666,,,,,Singapore,,,Singapore,,,,Medium
49,100,6,6563.06,10/21/2003 0:00,Resolved,4,10,2003,Trucks and Buses,136,S12_1666,,,,,Graz,,,Austria,,,,Medium
43,100,1,6817.22,11-06-2003 00:00,Shipped,4,11,2003,Trucks and Buses,136,S12_1666,,,,,South Brisbane,,,Australia,,,,Medium
41,100,5,6163.94,11/13/2003 0:00,Shipped,4,11,2003,Trucks and Buses,136,S12_1666,,,,,Philadelphia,,,USA,,,,Medium
38,100,8,4933.92,11/25/2003 0:00,Shipped,4,11,2003,Trucks and Buses,136,S12_1666,,,,,Lyon,,,France,,,,Medium
28,100,3,4056.36,12-05-2003 00:00,Shipped,4,12,2003,Trucks and Buses,136,S12_1666,,,,,Vancouver,,,Canada,,,,Medium
43,100,1,5759.42,02-02-2004 00:00,Shipped,1,2,2004,Trucks and Buses,136,S12_1666,,,,,Versailles,,,France,,,,Medium
25,100,13,3451,03-11-2004 00:00,Shipped,1,3,2004,Trucks and Buses,136,S12_1666,,,,,San Rafael,,,USA,,,,Medium
38,100,6,5920.4,05-04-2004 00:00,Shipped,2,5,2004,Trucks and Buses,136,S12_1666,,,,,New Haven,,,USA,,,,Medium
41,100,3,6668.24,6/15/2004 0:00,Shipped,2,6,2004,Trucks and Buses,136,S12_1666,,,,,Minato-ku,,,Japan,,,,Medium
28,100,6,4094.72,7/19/2004 0:00,Shipped,3,7,2004,Trucks and Buses,136,S12_1666,,,,,Chatswood,,,Australia,,,,Medium
25,100,13,2938.5,8/19/2004 0:00,Shipped,3,8,2004,Trucks and Buses,136,S12_1666,,,,,Allentown,,,USA,,,,Small
41,100,8,6387.8,09-08-2004 00:00,Shipped,3,9,2004,Trucks and Buses,136,S12_1666,,,,,Boras,,,Sweden,,,,Medium
39,100,3,6396,10-11-2004 00:00,Shipped,4,10,2004,Trucks and Buses,136,S12_1666,,,,,Versailles,,,France,,,,Medium
21,100,11,2669.1,10/22/2004 0:00,Shipped,4,10,2004,Trucks and Buses,136,S12_1666,,,,,Vancouver,,,Canada,,,,Small
27,100,9,4784.13,11-04-2004 00:00,Shipped,4,11,2004,Trucks and Buses,136,S12_1666,,,,,Nashua,,,USA,,,,Medium
33,99.21,6,3273.93,11/18/2004 0:00,Shipped,4,11,2004,Trucks and Buses,136,S12_1666,,,,,San Francisco,,,USA,,,,Medium
29,100,3,3586.43,11/29/2004 0:00,Shipped,4,11,2004,Trucks and Buses,136,S12_1666,,,,,Melbourne,,,Australia,,,,Medium
49,100,8,5960.36,12-10-2004 00:00,Shipped,4,12,2004,Trucks and Buses,136,S12_1666,,,,,San Rafael,,,USA,,,,Medium
49,100,8,8470.14,1/20/2005 0:00,Shipped,1,1,2005,Trucks and Buses,136,S12_1666,,,,,North Sydney,,,Australia,,,,Large
20,100,1,2952,2/17/2005 0:00,Shipped,1,2,2005,Trucks and Buses,136,S12_1666,,,,,San Francisco,,,USA,,,,Small
39,63.2,9,2464.8,03-09-2005 00:00,Shipped,1,3,2005,Trucks and Buses,136,S12_1666,,,,,North Sydney,,,Australia,,,,Small
40,100,6,6232,05-01-2005 00:00,Shipped,2,5,2005,Trucks and Buses,136,S12_1666,,,,,Montreal,,,Canada,,,,Medium
49,100,3,7969.36,5/31/2005 0:00,In Process,2,5,2005,Trucks and Buses,136,S12_1666,,,,,Madrid,,,Spain,,,,Large
21,100,1,3036.6,2/24/2003 0:00,Shipped,1,2,2003,Motorcycles,150,S12_2823,,,,,NYC,,,USA,,,,Medium
50,100,4,8284,05-07-2003 00:00,Shipped,2,5,2003,Motorcycles,150,S12_2823,,,,,Reims,,,France,,,,Large
20,100,1,2711.2,07-01-2003 00:00,Shipped,3,7,2003,Motorcycles,150,S12_2823,,,,,Paris,,,France,,,,Small
49,100,5,8339.8,8/25/2003 0:00,Shipped,3,8,2003,Motorcycles,150,S12_2823,,,,,Pasadena,,,USA,,,,Large
38,100,13,6238.84,10-10-2003 00:00,Shipped,4,10,2003,Motorcycles,150,S12_2823,,,,,San Francisco,,,USA,,,,Medium
35,100,13,4639.25,11-04-2003 00:00,Shipped,4,11,2003,Motorcycles,150,S12_2823,,,,,North Sydney,,,Australia,,,,Medium
40,100,8,6747.6,11-11-2003 00:00,Shipped,4,11,2003,Motorcycles,150,S12_2823,,,,,Lille,,,France,,,,Medium
28,100,1,4512.48,11/18/2003 0:00,Shipped,4,11,2003,Motorcycles,150,S12_2823,,,,,Pasadena,,,USA,,,,Medium
25,100,1,4029,12-01-2003 00:00,Shipped,4,12,2003,Motorcycles,150,S12_2823,,,,,San Francisco,,,USA,,,,Medium
36,100,13,4771.8,1/15/2004 0:00,Shipped,1,1,2004,Motorcycles,150,S12_2823,,,,,Paris,,,France,,,,Medium
43,100,6,6087.94,2/21/2004 0:00,Shipped,1,2,2004,Motorcycles,150,S12_2823,,,,,Lille,,,France,,,,Medium
32,100,6,4193.28,04-05-2004 00:00,Shipped,2,4,2004,Motorcycles,150,S12_2823,,,,,NYC,,,USA,,,,Medium
46,100,1,7552.28,5/18/2004 0:00,Shipped,2,5,2004,Motorcycles,150,S12_2823,,,,,Newark,,,USA,,,,Large
48,100,1,6434.4,6/28/2004 0:00,Shipped,2,6,2004,Motorcycles,150,S12_2823,,,,,Bridgewater,,,USA,,,,Medium
43,100,14,5181.5,08-02-2004 00:00,Shipped,3,8,2004,Motorcycles,150,S12_2823,,,,,Brickhaven,,,USA,,,,Medium
49,100,5,6863.92,8/27/2004 0:00,Shipped,3,8,2004,Motorcycles,150,S12_2823,,,,,Cambridge,,,USA,,,,Medium
24,100,8,4157.04,9/30/2004 0:00,Shipped,3,9,2004,Motorcycles,150,S12_2823,,,,,Helsinki,,,Finland,,,,Medium
26,100,4,4660.24,10/15/2004 0:00,Shipped,4,10,2004,Motorcycles,150,S12_2823,,,,,Stavern,,,Norway,,,,Medium
30,100,9,4111.8,11-03-2004 00:00,Shipped,4,11,2004,Motorcycles,150,S12_2823,,,,,NYC,,,USA,,,,Medium
24,100,6,3542.64,11/15/2004 0:00,Shipped,4,11,2004,Motorcycles,150,S12_2823,,,,,NYC,,,USA,,,,Medium
55,100,8,8118.55,11/24/2004 0:00,Shipped,4,11,2004,Motorcycles,150,S12_2823,,,,,Salzburg,,,Austria,,,,Large
22,100,1,3877.06,01-05-2005 00:00,Shipped,1,1,2005,Motorcycles,150,S12_2823,,,,,Burlingame,,,USA,,,,Medium
49,78.92,13,3867.08,02-03-2005 00:00,Shipped,1,2,2005,Motorcycles,150,S12_2823,,,,,Nantes,,,France,,,,Medium
44,100,6,5951.44,03-03-2005 00:00,Shipped,1,3,2005,Motorcycles,150,S12_2823,,,,,New Bedford,,,USA,,,,Medium
66,100,6,8648.64,04-08-2005 00:00,Shipped,2,4,2005,Motorcycles,150,S12_2823,,,,,Liverpool,,,UK,,,,Large
21,100,1,3447.78,5/13/2005 0:00,Disputed,2,5,2005,Motorcycles,150,S12_2823,,,,,Madrid,,,Spain,,,,Medium
34,100,1,5958.5,1/31/2003 0:00,Shipped,1,1,2003,Classic Cars,151,S12_3148,,,,,Madrid,,,Spain,,,,Medium
43,100,10,5911.64,4/16/2003 0:00,Shipped,2,4,2003,Classic Cars,151,S12_3148,,,,,Singapore,,,Singapore,,,,Medium
46,100,3,7366.44,06-03-2003 00:00,Shipped,2,6,2003,Classic Cars,151,S12_3148,,,,,NYC,,,USA,,,,Large
33,100,13,4985.64,08-08-2003 00:00,Shipped,3,8,2003,Classic Cars,151,S12_3148,,,,,San Rafael,,,USA,,,,Medium
42,100,12,5393.64,9/28/2003 0:00,Shipped,3,9,2003,Classic Cars,151,S12_3148,,,,,Madrid,,,Spain,,,,Medium
34,100,4,4880.02,10/22/2003 0:00,Shipped,4,10,2003,Classic Cars,151,S12_3148,,,,,Singapore,,,Singapore,,,,Medium
47,100,3,8378.69,11-06-2003 00:00,Shipped,4,11,2003,Classic Cars,151,S12_3148,,,,,Reggio Emilia,,,Italy,,,,Large
33,100,14,4038.21,11/14/2003 0:00,Shipped,4,11,2003,Classic Cars,151,S12_3148,,,,,New Bedford,,,USA,,,,Medium
24,100,6,3807.12,11/26/2003 0:00,Shipped,4,11,2003,Classic Cars,151,S12_3148,,,,,New Haven,,,USA,,,,Medium
26,100,14,3142.36,01-02-2004 00:00,Shipped,1,1,2004,Classic Cars,151,S12_3148,,,,,Lyon,,,France,,,,Medium
30,100,3,4713.6,02-12-2004 00:00,Shipped,1,2,2004,Classic Cars,151,S12_3148,,,,,Dublin,,,Ireland,,,,Medium
43,100,1,7016.31,3/15/2004 0:00,Shipped,1,3,2004,Classic Cars,151,S12_3148,,,,,Frankfurt,,,Germany,,,,Large
25,100,3,4381.25,05-05-2004 00:00,Shipped,2,5,2004,Classic Cars,151,S12_3148,,,,,Espoo,,,Finland,,,,Medium
27,100,3,4283.01,7/20/2004 0:00,Shipped,3,7,2004,Classic Cars,151,S12_3148,,,,,Allentown,,,USA,,,,Medium
27,100,6,4364.82,8/20/2004 0:00,Shipped,3,8,2004,Classic Cars,151,S12_3148,,,,,San Rafael,,,USA,,,,Medium
24,100,9,4242.24,09-09-2004 00:00,Shipped,3,9,2004,Classic Cars,151,S12_3148,,,,,Torino,,,Italy,,,,Medium
34,100,14,4982.7,10/14/2004 0:00,Shipped,4,10,2004,Classic Cars,151,S12_3148,,,,,Manchester,,,UK,,,,Medium
46,100,6,6393.54,10/22/2004 0:00,Shipped,4,10,2004,Classic Cars,151,S12_3148,,,,,Aaarhus,,,Denmark,,,,Medium
27,54.33,1,1466.91,11-05-2004 00:00,Shipped,4,11,2004,Classic Cars,151,S12_3148,,,,,NYC,,,USA,,,,Small
33,100,11,4059.33,11/20/2004 0:00,Shipped,4,11,2004,Classic Cars,151,S12_3148,,,,,Paris,,,France,,,,Medium
47,100,4,4801.52,11-01-2004 00:00,Shipped,4,11,2004,Classic Cars,151,S12_3148,,,,,Madrid,,,Spain,,,,Medium
49,55.34,5,2711.66,12-10-2004 00:00,Shipped,4,12,2004,Classic Cars,151,S12_3148,,,,,Madrid,,,Spain,,,,Small
40,100,4,5862,1/26/2005 0:00,Shipped,1,1,2005,Classic Cars,151,S12_3148,,,,,Minato-ku,,,Japan,,,,Medium
37,100,11,4071.85,2/17/2005 0:00,Shipped,1,2,2005,Classic Cars,151,S12_3148,,,,,San Rafael,,,USA,,,,Medium
47,100,3,8236.75,05-05-2005 00:00,Shipped,2,5,2005,Classic Cars,151,S12_3148,,,,,Bridgewater,,,USA,,,,Large
45,100,4,6130.35,03-03-2003 00:00,Shipped,1,3,2003,Classic Cars,117,S12_3380,,,,,Makati City,,,Philippines,,,,Medium
37,99.82,8,3693.34,05-08-2003 00:00,Shipped,2,5,2003,Classic Cars,117,S12_3380,,,,,Marseille,,,France,,,,Medium
48,100,5,6031.68,07-02-2003 00:00,Shipped,3,7,2003,Classic Cars,117,S12_3380,,,,,San Rafael,,,USA,,,,Medium
31,100,5,3494.94,09-05-2003 00:00,Shipped,3,9,2003,Classic Cars,117,S12_3380,,,,,Brickhaven,,,USA,,,,Medium
46,100,6,5294.14,10-11-2003 00:00,Shipped,4,10,2003,Classic Cars,117,S12_3380,,,,,Los Angeles,,,USA,,,,Medium
47,100,4,5464.69,11-04-2003 00:00,Shipped,4,11,2003,Classic Cars,117,S12_3380,,,,,Graz,,,Austria,,,,Medium
28,100,12,2860.76,11-12-2003 00:00,Shipped,4,11,2003,Classic Cars,117,S12_3380,,,,,Bergen,,,Norway,,,,Small
40,100,1,5590,11/20/2003 0:00,Shipped,4,11,2003,Classic Cars,117,S12_3380,,,,,Koln,,,Germany,,,,Medium
20,100,6,2254.8,12-02-2003 00:00,Shipped,4,12,2003,Classic Cars,117,S12_3380,,,,,Madrid,,,Spain,,,,Small
39,100,16,4946.76,1/16/2004 0:00,Shipped,1,1,2004,Classic Cars,117,S12_3380,,,,,Madrid,,,Spain,,,,Medium
25,99.82,7,2495.5,2/22/2004 0:00,Shipped,1,2,2004,Classic Cars,117,S12_3380,,,,,Gensve,,,Switzerland,,,,Small
29,100,1,3167.38,04-09-2004 00:00,Shipped,2,4,2004,Classic Cars,117,S12_3380,,,,,Kobenhavn,,,Denmark,,,,Medium
22,100,11,2402.84,06-01-2004 00:00,Cancelled,2,6,2004,Classic Cars,117,S12_3380,,,,,Liverpool,,,UK,,,,Small
22,100,12,2454.54,07-06-2004 00:00,Shipped,3,7,2004,Classic Cars,117,S12_3380,,,,,Reggio Emilia,,,Italy,,,,Small
47,100,1,5464.69,08-02-2004 00:00,Shipped,3,8,2004,Classic Cars,117,S12_3380,,,,,Brickhaven,,,USA,,,,Medium
45,100,10,4756.5,8/30/2004 0:00,Shipped,3,8,2004,Classic Cars,117,S12_3380,,,,,Gensve,,,Switzerland,,,,Medium
29,100,3,3984.6,10-04-2003 00:00,Shipped,4,10,2003,Classic Cars,117,S12_3380,,,,,Frankfurt,,,Germany,,,,Medium
24,100,8,3100.32,10/16/2004 0:00,Shipped,4,10,2004,Classic Cars,117,S12_3380,,,,,Koln,,,Germany,,,,Medium
35,100,1,4850.3,11-03-2004 00:00,Shipped,4,11,2004,Classic Cars,117,S12_3380,,,,,Lule,,,Sweden,,,,Medium
46,83.63,13,3846.98,11/15/2004 0:00,Shipped,4,11,2004,Classic Cars,117,S12_3380,,,,,NYC,,,USA,,,,Medium
44,95.93,1,4220.92,11/24/2004 0:00,Shipped,4,11,2004,Classic Cars,117,S12_3380,,,,,Salzburg,,,Austria,,,,Medium
34,96.73,4,3288.82,01-06-2005 00:00,Shipped,1,1,2005,Classic Cars,117,S12_3380,,,,,Espoo,,,Finland,,,,Medium
35,100,1,3987.2,02-08-2005 00:00,Shipped,1,2,2005,Classic Cars,117,S12_3380,,,,,Glendale,,,USA,,,,Medium
25,72.38,6,1809.5,03-03-2005 00:00,Shipped,1,3,2005,Classic Cars,117,S12_3380,,,,,Boras,,,Sweden,,,,Small
10,100,11,1092.2,5/17/2005 0:00,Shipped,2,5,2005,Classic Cars,117,S12_3380,,,,,Salzburg,,,Austria,,,,Small
29,100,14,4566.05,02-11-2003 00:00,Shipped,1,2,2003,Classic Cars,173,S12_3891,,,,,Kobenhavn,,,Denmark,,,,Medium
39,100,8,5938.14,4/16/2003 0:00,Shipped,2,4,2003,Classic Cars,173,S12_3891,,,,,Singapore,,,Singapore,,,,Medium
42,100,1,8138.76,06-03-2003 00:00,Shipped,2,6,2003,Classic Cars,173,S12_3891,,,,,NYC,,,USA,,,,Large
46,100,11,9470.94,08-08-2003 00:00,Shipped,3,8,2003,Classic Cars,173,S12_3891,,,,,San Rafael,,,USA,,,,Large
49,100,10,7036.89,9/28/2003 0:00,Shipped,3,9,2003,Classic Cars,173,S12_3891,,,,,Madrid,,,Spain,,,,Large
27,100,2,5559.03,10/22/2003 0:00,Shipped,4,10,2003,Classic Cars,173,S12_3891,,,,,Singapore,,,Singapore,,,,Medium
50,100,1,7872.5,11-06-2003 00:00,Shipped,4,11,2003,Classic Cars,173,S12_3891,,,,,Reggio Emilia,,,Italy,,,,Large
43,100,12,7886.2,11/14/2003 0:00,Shipped,4,11,2003,Classic Cars,173,S12_3891,,,,,New Bedford,,,USA,,,,Large
38,100,4,7232.16,11/26/2003 0:00,Shipped,4,11,2003,Classic Cars,173,S12_3891,,,,,New Haven,,,USA,,,,Large
20,100,12,3114.4,01-02-2004 00:00,Shipped,1,1,2004,Classic Cars,173,S12_3891,,,,,Lyon,,,France,,,,Medium
27,100,1,5045.22,02-12-2004 00:00,Shipped,1,2,2004,Classic Cars,173,S12_3891,,,,,Dublin,,,Ireland,,,,Medium
49,100,1,6952.12,3/19/2004 0:00,Shipped,1,3,2004,Classic Cars,173,S12_3891,,,,,Madrid,,,Spain,,,,Medium
27,100,1,4157.73,05-05-2004 00:00,Shipped,2,5,2004,Classic Cars,173,S12_3891,,,,,Espoo,,,Finland,,,,Medium
39,100,1,7962.24,7/20/2004 0:00,Shipped,3,7,2004,Classic Cars,173,S12_3891,,,,,Allentown,,,USA,,,,Large
24,100,4,3778.8,8/20/2004 0:00,Shipped,3,8,2004,Classic Cars,173,S12_3891,,,,,San Rafael,,,USA,,,,Medium
45,100,7,8253,09-09-2004 00:00,Shipped,3,9,2004,Classic Cars,173,S12_3891,,,,,Torino,,,Italy,,,,Large
20,100,12,3633.4,10/14/2004 0:00,Shipped,4,10,2004,Classic Cars,173,S12_3891,,,,,Manchester,,,UK,,,,Medium
36,100,4,6913.8,10/22/2004 0:00,Shipped,4,10,2004,Classic Cars,173,S12_3891,,,,,Aaarhus,,,Denmark,,,,Medium
24,100,1,2583.6,11-05-2004 00:00,Shipped,4,11,2004,Classic Cars,173,S12_3891,,,,,Stavern,,,Norway,,,,Small
49,63.38,1,3105.62,11/20/2004 0:00,Shipped,4,11,2004,Classic Cars,173,S12_3891,,,,,Paris,,,France,,,,Medium
26,100,10,4408.56,12-01-2004 00:00,Shipped,4,12,2004,Classic Cars,173,S12_3891,,,,,NYC,,,USA,,,,Medium
49,62.09,5,3042.41,12/15/2004 0:00,Shipped,4,12,2004,Classic Cars,173,S12_3891,,,,,Reims,,,France,,,,Medium
34,100,1,5941.5,1/26/2005 0:00,Shipped,1,1,2005,Classic Cars,173,S12_3891,,,,,Minato-ku,,,Japan,,,,Medium
34,95.35,12,3241.9,2/17/2005 0:00,Shipped,1,2,2005,Classic Cars,173,S12_3891,,,,,San Rafael,,,USA,,,,Medium
33,100,3,6109.29,3/23/2005 0:00,Shipped,1,3,2005,Classic Cars,173,S12_3891,,,,,San Rafael,,,USA,,,,Medium
22,100,1,3387.78,05-05-2005 00:00,Shipped,2,5,2005,Classic Cars,173,S12_3891,,,,,Bridgewater,,,USA,,,,Medium
39,89.38,7,3485.82,03-03-2003 00:00,Shipped,1,3,2003,Classic Cars,79,S12_3990,,,,,Makati City,,,Philippines,,,,Medium
32,63.84,11,2042.88,05-08-2003 00:00,Shipped,2,5,2003,Classic Cars,79,S12_3990,,,,,Marseille,,,France,,,,Small
24,75.01,8,1800.24,07-02-2003 00:00,Shipped,3,7,2003,Classic Cars,79,S12_3990,,,,,San Rafael,,,USA,,,,Small
21,63.84,8,1340.64,09-05-2003 00:00,Shipped,3,9,2003,Classic Cars,79,S12_3990,,,,,Brickhaven,,,USA,,,,Small
24,73.42,3,1762.08,10-10-2003 00:00,Shipped,4,10,2003,Classic Cars,79,S12_3990,,,,,San Francisco,,,USA,,,,Small
36,63.84,3,2298.24,11-04-2003 00:00,Shipped,4,11,2003,Classic Cars,79,S12_3990,,,,,North Sydney,,,Australia,,,,Small
20,81.4,15,1628,11-12-2003 00:00,Shipped,4,11,2003,Classic Cars,79,S12_3990,,,,,Bergen,,,Norway,,,,Small
30,64.64,4,1939.2,11/20/2003 0:00,Shipped,4,11,2003,Classic Cars,79,S12_3990,,,,,Koln,,,Germany,,,,Small
44,82.99,9,3651.56,12-02-2003 00:00,Shipped,4,12,2003,Classic Cars,79,S12_3990,,,,,Madrid,,,Spain,,,,Medium
28,92.57,3,2591.96,1/15/2004 0:00,Shipped,1,1,2004,Classic Cars,79,S12_3990,,,,,Paris,,,France,,,,Small
37,77.41,10,2864.17,2/22/2004 0:00,Shipped,1,2,2004,Classic Cars,79,S12_3990,,,,,Gensve,,,Switzerland,,,,Small
20,74.21,4,1484.2,04-09-2004 00:00,Shipped,2,4,2004,Classic Cars,79,S12_3990,,,,,Kobenhavn,,,Denmark,,,,Small
25,90.17,14,2254.25,06-01-2004 00:00,Cancelled,2,6,2004,Classic Cars,79,S12_3990,,,,,Liverpool,,,UK,,,,Small
35,76.61,15,2681.35,07-06-2004 00:00,Shipped,3,7,2004,Classic Cars,79,S12_3990,,,,,Reggio Emilia,,,Italy,,,,Small
38,83.79,4,3184.02,08-02-2004 00:00,Shipped,3,8,2004,Classic Cars,79,S12_3990,,,,,Brickhaven,,,USA,,,,Medium
41,69.43,13,2846.63,8/30/2004 0:00,Shipped,3,8,2004,Classic Cars,79,S12_3990,,,,,Gensve,,,Switzerland,,,,Small
22,76.61,6,1685.42,10-04-2003 00:00,Shipped,4,10,2003,Classic Cars,79,S12_3990,,,,,Frankfurt,,,Germany,,,,Small
49,81.4,11,3988.6,10/16/2004 0:00,Shipped,4,10,2004,Classic Cars,79,S12_3990,,,,,Koln,,,Germany,,,,Medium
38,73.42,4,2789.96,11-03-2004 00:00,Shipped,4,11,2004,Classic Cars,79,S12_3990,,,,,Lule,,,Sweden,,,,Small
33,100,14,3607.56,11/15/2004 0:00,Shipped,4,11,2004,Classic Cars,79,S12_3990,,,,,NYC,,,USA,,,,Medium
36,93.56,10,3368.16,11/24/2004 0:00,Shipped,4,11,2004,Classic Cars,79,S12_3990,,,,,Salzburg,,,Austria,,,,Medium
34,81.62,5,2775.08,01-06-2005 00:00,Shipped,1,1,2005,Classic Cars,79,S12_3990,,,,,Espoo,,,Finland,,,,Small
24,67.83,5,1627.92,02-09-2005 00:00,Shipped,1,2,2005,Classic Cars,79,S12_3990,,,,,Helsinki,,,Finland,,,,Small
36,70.26,7,2529.36,03-03-2005 00:00,Shipped,1,3,2005,Classic Cars,79,S12_3990,,,,,Boras,,,Sweden,,,,Small
34,90.17,14,3065.78,5/17/2005 0:00,Shipped,2,5,2005,Classic Cars,79,S12_3990,,,,,Salzburg,,,Austria,,,,Medium
41,100,9,4615.78,1/31/2003 0:00,Shipped,1,1,2003,Trucks and Buses,118,S12_4473,,,,,Madrid,,,Spain,,,,Medium
46,100,5,5723.78,04-04-2003 00:00,Shipped,2,4,2003,Trucks and Buses,118,S12_4473,,,,,NYC,,,USA,,,,Medium
24,100,11,2559.6,06-03-2003 00:00,Shipped,2,6,2003,Trucks and Buses,118,S12_4473,,,,,NYC,,,USA,,,,Small
21,100,5,2140.11,08-01-2003 00:00,Shipped,3,8,2003,Trucks and Buses,118,S12_4473,,,,,Espoo,,,Finland,,,,Small
24,100,3,3327.6,9/21/2003 0:00,Shipped,3,9,2003,Trucks and Buses,118,S12_4473,,,,,Oulu,,,Finland,,,,Medium
48,100,12,6825.6,10/22/2003 0:00,Shipped,4,10,2003,Trucks and Buses,118,S12_4473,,,,,Singapore,,,Singapore,,,,Medium
26,100,1,3543.28,11-06-2003 00:00,Shipped,4,11,2003,Trucks and Buses,118,S12_4473,,,,,London,,,UK,,,,Medium
37,100,6,4516.22,11/14/2003 0:00,Shipped,4,11,2003,Trucks and Buses,118,S12_4473,,,,,Sevilla,,,Spain,,,,Medium
49,100,6,6445.46,11/25/2003 0:00,Shipped,4,11,2003,Trucks and Buses,118,S12_4473,,,,,White Plains,,,USA,,,,Medium
34,99.54,7,3384.36,12-09-2003 00:00,Shipped,4,12,2003,Trucks and Buses,118,S12_4473,,,,,Boston,,,USA,,,,Medium
48,100,2,4891.68,02-10-2004 00:00,Shipped,1,2,2004,Trucks and Buses,118,S12_4473,,,,,Brisbane,,,USA,,,,Medium
36,100,1,4521.96,03-11-2004 00:00,Shipped,1,3,2004,Trucks and Buses,118,S12_4473,,,,,San Rafael,,,USA,,,,Medium
46,100,5,5069.66,05-05-2004 00:00,Shipped,2,5,2004,Trucks and Buses,118,S12_4473,,,,,Madrid,,,Spain,,,,Medium
46,100,4,6541.2,6/15/2004 0:00,Shipped,2,6,2004,Trucks and Buses,118,S12_4473,,,,,Singapore,,,Singapore,,,,Medium
31,97.17,5,3012.27,7/20/2004 0:00,Shipped,3,7,2004,Trucks and Buses,118,S12_4473,,,,,San Rafael,,,USA,,,,Medium
41,100,1,5247.18,8/19/2004 0:00,Shipped,3,8,2004,Trucks and Buses,118,S12_4473,,,,,Allentown,,,USA,,,,Medium
21,100,8,2214.87,09-08-2004 00:00,Shipped,3,9,2004,Trucks and Buses,118,S12_4473,,,,,NYC,,,USA,,,,Small
38,100,5,4773.18,10/13/2004 0:00,Shipped,4,10,2004,Trucks and Buses,118,S12_4473,,,,,Cambridge,,,USA,,,,Medium
45,100,14,6185.7,10/22/2004 0:00,Shipped,4,10,2004,Trucks and Buses,118,S12_4473,,,,,Aaarhus,,,Denmark,,,,Medium
26,58.38,7,1517.88,11-05-2004 00:00,Shipped,4,11,2004,Trucks and Buses,118,S12_4473,,,,,NYC,,,USA,,,,Small
38,100,3,6372.6,11/20/2004 0:00,Shipped,4,11,2004,Trucks and Buses,118,S12_4473,,,,,Paris,,,France,,,,Medium
